VENUE,CATEGORY,TOP_LEVEL_CATEGORY,NEIGHBORHOOD,NEIGHBORHOOD_LAT,NEIGHBORHOOD_LNG
14,Queen Anne Flats,Residential Building (Apartment / Condo),Residence,Queen Anne Neighborhood,47.62458195,-122.35671023
15,The De La Mar,Residential Building (Apartment / Condo),Residence,Queen Anne Neighborhood,47.62458195,-122.35671023
16,Courtyard @ Queen Anne Square,Residential Building (Apartment / Condo),Residence,Queen Anne Neighborhood,47.62458195,-122.35671023
17,Olympic Arms Apartments,Residential Building (Apartment / Condo),Residence,Queen Anne Neighborhood,47.62458195,-122.35671023
18,Mercer Apartments,Residential Building (Apartment / Condo),Residence,Queen Anne Neighborhood,47.62458195,-122.35671023
19,QQAP,Residential Building (Apartment / Condo),Residence,Queen Anne Neighborhood,47.62458195,-122.35671023
20,The Bungalow Apartments,Residential Building (Apartment / Condo),Residence,Queen Anne Neighborhood,47.62458195,-122.35671023
21,The Grex,Residential Building (Apartment / Condo),Residence,Queen Anne Neighborhood,47.62458195,-122.35671023
22,GFK,Residential Building (Apartment / Condo),Residence,Queen Anne Neighborhood,47.62458195,-122.35671023
23,Penelope's West Coast Penthouse,Residential Building (Apartment / Condo),Residence,Queen Anne Neighborhood,47.62458195,-122.35671023
24,val anne apartments,Residential Building (Apartment / Condo),Residence,Queen Anne Neighborhood,47.62458195,-122.35671023
25,The Queensborough Apartments,Residential Building (Apartment / Condo),Residence,Queen Anne Neighborhood,47.62458195,-122.35671023
26,The Frances Court,Residential Building (Apartment / Condo),Residence,Queen Anne Neighborhood,47.62458195,-122.35671023
27,Kalayaan Apartment in Seattle,Residential Building (Apartment / Condo),Residence,Queen Anne Neighborhood,47.62458195,-122.35671023
28,The Castle Court,Residential Building (Apartment / Condo),Residence,Queen Anne Neighborhood,47.62458195,-122.35671023
29,Third West Apts,Residential Building (Apartment / Condo),Residence,Queen Anne Neighborhood,47.62458195,-122.35671023
0,Pike Motorworks,Residential Building (Apartment / Condo),Residence,Capitol Hill Neighborhood,47.61523365,-122.32079886
1,Pike Flats,Building,Residence,Capitol Hill Neighborhood,47.61523365,-122.32079886
2,The Broadway Building Apartments,Residential Building (Apartment / Condo),Residence,Capitol Hill Neighborhood,47.61523365,-122.32079886
3,AVA Capitol Hill,Residential Building (Apartment / Condo),Residence,Capitol Hill Neighborhood,47.61523365,-122.32079886
4,Infinity Apartments,Residential Building (Apartment / Condo),Residence,Capitol Hill Neighborhood,47.61523365,-122.32079886
5,1404 Boylston,Building,Residence,Capitol Hill Neighborhood,47.61523365,-122.32079886
6,Starbird Apartments,Residential Building (Apartment / Condo),Residence,Capitol Hill Neighborhood,47.61523365,-122.32079886
7,The Ludlow,Building,Residence,Capitol Hill Neighborhood,47.61523365,-122.32079886
8,Debit Delight,Residential Building (Apartment / Condo),Residence,Capitol Hill Neighborhood,47.61523365,-122.32079886
9,The Cue,Residential Building (Apartment / Condo),Residence,Capitol Hill Neighborhood,47.61523365,-122.32079886
10,Sunset Electric,Residential Building (Apartment / Condo),Residence,Capitol Hill Neighborhood,47.61523365,-122.32079886
11,St. John's Apartments,Residential Building (Apartment / Condo),Residence,Capitol Hill Neighborhood,47.61523365,-122.32079886
12,Broadway Crossing,Residential Building (Apartment / Condo),Residence,Capitol Hill Neighborhood,47.61523365,-122.32079886
13,Montage Condominums,Residential Building (Apartment / Condo),Residence,Capitol Hill Neighborhood,47.61523365,-122.32079886
14,Modera Capitol Hill,Residential Building (Apartment / Condo),Residence,Capitol Hill Neighborhood,47.61523365,-122.32079886
15,The Firehouse,Residential Building (Apartment / Condo),Residence,Capitol Hill Neighborhood,47.61523365,-122.32079886
16,1711 12Th Ave,Residential Building (Apartment / Condo),Residence,Capitol Hill Neighborhood,47.61523365,-122.32079886
17,Monique Lofts,Residential Building (Apartment / Condo),Residence,Capitol Hill Neighborhood,47.61523365,-122.32079886
18,The Kensington Apartments,Residential Building (Apartment / Condo),Residence,Capitol Hill Neighborhood,47.61523365,-122.32079886
19,Conrad Apartments,Residential Building (Apartment / Condo),Residence,Capitol Hill Neighborhood,47.61523365,-122.32079886
20,Lenawee Apartments,Residential Building (Apartment / Condo),Residence,Capitol Hill Neighborhood,47.61523365,-122.32079886
21,The Press Condominiums,Residential Building (Apartment / Condo),Residence,Capitol Hill Neighborhood,47.61523365,-122.32079886
22,1401 Apartments,Residential Building (Apartment / Condo),Residence,Capitol Hill Neighborhood,47.61523365,-122.32079886
23,Freddy Mora's Apartment 103 at the Broadway Building,Residential Building (Apartment / Condo),Residence,Capitol Hill Neighborhood,47.61523365,-122.32079886
24,Wright Studio,Residential Building (Apartment / Condo),Residence,Capitol Hill Neighborhood,47.61523365,-122.32079886
25,Porter Apartments,Residential Building (Apartment / Condo),Residence,Capitol Hill Neighborhood,47.61523365,-122.32079886
26,Charlie Browns,Residential Building (Apartment / Condo),Residence,Capitol Hill Neighborhood,47.61523365,-122.32079886
27,Hollywood Court Apartments,Residential Building (Apartment / Condo),Residence,Capitol Hill Neighborhood,47.61523365,-122.32079886
28,The Winston,Residential Building (Apartment / Condo),Residence,Capitol Hill Neighborhood,47.61523365,-122.32079886
29,Le Château,Residential Building (Apartment / Condo),Residence,Capitol Hill Neighborhood,47.61523365,-122.32079886
30,Recherche Apartments,Residential Building (Apartment / Condo),Residence,Capitol Hill Neighborhood,47.61523365,-122.32079886
31,Boylston Court,Bar,Residence,Capitol Hill Neighborhood,47.61523365,-122.32079886
32,Stairwell at the Packard,Residential Building (Apartment / Condo),Residence,Capitol Hill Neighborhood,47.61523365,-122.32079886
33,Glencoe apt building,Residential Building (Apartment / Condo),Residence,Capitol Hill Neighborhood,47.61523365,-122.32079886
34,Seventeen12 Boylston,Residential Building (Apartment / Condo),Residence,Capitol Hill Neighborhood,47.61523365,-122.32079886
35,Packard Building Apartments,Residential Building (Apartment / Condo),Residence,Capitol Hill Neighborhood,47.61523365,-122.32079886
0,Summit at Madison Park Apartments,Residential Building (Apartment / Condo),Residence,Central District,47.61916903,-122.30255012
1,Aegis Living Madison,Assisted Living,Residence,Central District,47.61916903,-122.30255012
2,Session,Residential Building (Apartment / Condo),Residence,Central District,47.61916903,-122.30255012
3,The Nantucket,Residential Building (Apartment / Condo),Residence,Central District,47.61916903,-122.30255012
4,E Madison St & 24th Ave,Residential Building (Apartment / Condo),Residence,Central District,47.61916903,-122.30255012
5,Twenty20 Mad Apartments,Residential Building (Apartment / Condo),Residence,Central District,47.61916903,-122.30255012
6,The Redwood,Building,Residence,Central District,47.61916903,-122.30255012
7,West Wing,Residential Building (Apartment / Condo),Residence,Central District,47.61916903,-122.30255012
8,L'hermitage,Residential Building (Apartment / Condo),Residence,Central District,47.61916903,-122.30255012
9,Le Vineyard Deux,Residential Building (Apartment / Condo),Residence,Central District,47.61916903,-122.30255012
10,126 25th Ave E,Housing Development,Residence,Central District,47.61916903,-122.30255012
11,Malice Kelly,Assisted Living,Residence,Central District,47.61916903,-122.30255012
12,Videre,Residential Building (Apartment / Condo),Residence,Central District,47.61916903,-122.30255012
13,The Summit,Residential Building (Apartment / Condo),Residence,Central District,47.61916903,-122.30255012
14,Adelphi Apartments,Residential Building (Apartment / Condo),Residence,Central District,47.61916903,-122.30255012
15,Bismark Apartments,Residential Building (Apartment / Condo),Residence,Central District,47.61916903,-122.30255012
16,The Beehive,Residential Building (Apartment / Condo),Residence,Central District,47.61916903,-122.30255012
17,Prince of Wales,Residential Building (Apartment / Condo),Residence,Central District,47.61916903,-122.30255012
18,Plum Court,Residential Building (Apartment / Condo),Residence,Central District,47.61916903,-122.30255012
0,West Edge,Residential Building (Apartment / Condo),Residence,Central Business District,47.60974685,-122.33779322
1,Newmark Tower,Residential Building (Apartment / Condo),Residence,Central Business District,47.60974685,-122.33779322
2,Viktoria Apartments,Residential Building (Apartment / Condo),Residence,Central Business District,47.60974685,-122.33779322
3,Triangle Building (Post Alley),Residential Building (Apartment / Condo),Residence,Central Business District,47.60974685,-122.33779322
4,The Cobb,Residential Building (Apartment / Condo),Residence,Central Business District,47.60974685,-122.33779322
5,Fifteen Twenty One,Residential Building (Apartment / Condo),Residence,Central Business District,47.60974685,-122.33779322
6,1521 2nd Condo 39th Floor Lounge,Residential Building (Apartment / Condo),Residence,Central Business District,47.60974685,-122.33779322
7,Fischer Studios,Residential Building (Apartment / Condo),Residence,Central Business District,47.60974685,-122.33779322
8,Helios Apartments,Residential Building (Apartment / Condo),Residence,Central Business District,47.60974685,-122.33779322
9,Helios Rooftop,Residential Building (Apartment / Condo),Residence,Central Business District,47.60974685,-122.33779322
10,The Virginian,Residential Building (Apartment / Condo),Residence,Central Business District,47.60974685,-122.33779322
11,Newmark Tower 16 floor,Residential Building (Apartment / Condo),Residence,Central Business District,47.60974685,-122.33779322
12,Newmark Tower 21st Floor,Residential Building (Apartment / Condo),Residence,Central Business District,47.60974685,-122.33779322
13,Newmark Tower - Guest Suite,Residential Building (Apartment / Condo),Residence,Central Business District,47.60974685,-122.33779322
14,2nd and Pine Apartments,Residential Building (Apartment / Condo),Residence,Central Business District,47.60974685,-122.33779322
15,Plymouth On Stewart Apartments,Residential Building (Apartment / Condo),Residence,Central Business District,47.60974685,-122.33779322
16,"1220 Seneca St Seattle, WA",Residential Building (Apartment / Condo),Residence,Central Business District,47.60974685,-122.33779322
17,Gilmore Apartments,Residential Building (Apartment / Condo),Residence,Central Business District,47.60974685,-122.33779322
18,Vaca Rental Apartment,Residential Building (Apartment / Condo),Residence,Central Business District,47.60974685,-122.33779322
19,Market Hill Apartments,Residential Building (Apartment / Condo),Residence,Central Business District,47.60974685,-122.33779322
20,Atwood Apartments,Residential Building (Apartment / Condo),Residence,Central Business District,47.60974685,-122.33779322
21,Seattle City Suites,Residential Building (Apartment / Condo),Residence,Central Business District,47.60974685,-122.33779322
22,Eagles Apartments,Residential Building (Apartment / Condo),Residence,Central Business District,47.60974685,-122.33779322
23,La Salle Hotel,Residential Building (Apartment / Condo),Residence,Central Business District,47.60974685,-122.33779322
0,City Watch Apartments,Residential Building (Apartment / Condo),Residence,West Seattle Neighborhood,47.5611055,-122.38677905
1,Central Park Condominuims,Residential Building (Apartment / Condo),Residence,West Seattle Neighborhood,47.5611055,-122.38677905
2,4730 California,Rental Service,Residence,West Seattle Neighborhood,47.5611055,-122.38677905
3,Junction 47 Apartments,Residential Building (Apartment / Condo),Residence,West Seattle Neighborhood,47.5611055,-122.38677905
4,Elan 41 Apartments,Residential Building (Apartment / Condo),Residence,West Seattle Neighborhood,47.5611055,-122.38677905
5,Oregon42,Residential Building (Apartment / Condo),Residence,West Seattle Neighborhood,47.5611055,-122.38677905
6,Mural,Residential Building (Apartment / Condo),Residence,West Seattle Neighborhood,47.5611055,-122.38677905
7,Altamira Apartments,Residential Building (Apartment / Condo),Residence,West Seattle Neighborhood,47.5611055,-122.38677905
8,Central Park Apts,Residential Building (Apartment / Condo),Residence,West Seattle Neighborhood,47.5611055,-122.38677905
9,Denton Den,Residential Building (Apartment / Condo),Residence,West Seattle Neighborhood,47.5611055,-122.38677905
10,Resident Lounge at Altamira Apartments,Lounge,Residence,West Seattle Neighborhood,47.5611055,-122.38677905
11,Vault 139,Residential Building (Apartment / Condo),Residence,West Seattle Neighborhood,47.5611055,-122.38677905
12,Corporation Letnes,Residential Building (Apartment / Condo),Residence,West Seattle Neighborhood,47.5611055,-122.38677905
13,Jefferson Square Apts - West Seattle,Residential Building (Apartment / Condo),Residence,West Seattle Neighborhood,47.5611055,-122.38677905
0,seventy-o-one condomiums,Residential Building (Apartment / Condo),Residence,Sand Point Neighborhood,47.68212632,-122.26366983
1,The Court At Sand Point,Residential Building (Apartment / Condo),Residence,Sand Point Neighborhood,47.68212632,-122.26366983
2,Sandpointer Condominium,Residential Building (Apartment / Condo),Residence,Sand Point Neighborhood,47.68212632,-122.26366983
